clientID,Type,age,gender,Dependent_count,Educational_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_count,Month_Inactive_12_month,Contacts_count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Average_Utilization_Ratio,geography
ID_003089,Platinum,20,F,0,Post-Graduate,Divorced,$60K - $80K,Blue,52,1,3,2,7500,8633,9775,4408.89,20946,113,145.55,0.173,Canada
ID_003090,Platinum,64,F,3,Unknown,Married,Less than $40K,Blue,6,5,3,5,25000,4439,18160,2754.28,35273,177,86.07,0.86,Canada
ID_003091,Platinum,68,M,2,Uneducated,Married,$60K - $80K,Gold,58,3,2,1,3000,3818,2292,4739.03,26547,49,71.16,0.097,USA
ID_003092,Standard,66,M,2,Unknown,Single,Less than $40K,Silver,49,3,2,8,7500,2823,15037,2021.58,26153,81,-18.5,0.788,USA
ID_003093,Gold,47,M,1,Uneducated,Unknown,$80K - $120K,Blue,17,2,1,5,2000,5397,13461,1959.41,721,13,-2.43,0.733,UK
ID_003094,Standard,52,F,1,High School,Unknown,$60K - $80K,Platinum,29,3,1,2,25000,609,9029,1152.64,22459,75,86.12,0.885,UK
ID_003095,Premium,65,F,3,Graduate,Single,$80K - $120K,Blue,23,5,5,1,3000,6623,13128,974.02,44539,105,25.67,0.483,USA
ID_003096,Platinum,31,M,5,Uneducated,Unknown,$40K - $60K,Silver,17,1,5,8,1000,6552,867,-260.01,45045,28,103.36,0.913,USA
ID_003097,Platinum,29,F,1,Unknown,Unknown,$80K - $120K,Silver,21,3,1,9,7500,710,12136,963.77,4479,50,35.72,0.498,UK
ID_003098,Premium,45,F,2,High School,Unknown,$120K+,Silver,10,1,3,2,15000,4252,7755,2654.7,26968,193,124.37,0.452,USA
ID_003099,Standard,61,F,3,Unknown,Married,$60K - $80K,Blue,43,3,3,5,2000,996,18574,-493.52,23950,101,69.23,0.118,Canada
ID_003100,Gold,46,F,3,Post-Graduate,Married,Less than $40K,Platinum,8,3,1,8,7500,9184,18245,115.72,4078,21,118.87,0.888,USA
ID_003101,Gold,60,M,3,Post-Graduate,Divorced,$80K - $120K,Platinum,54,5,0,2,15000,4479,19768,4159.68,19308,142,126.19,0.845,UK
ID_003102,Premium,34,M,0,Graduate,Divorced,$60K - $80K,Blue,14,1,5,8,3000,7890,6158,-452.33,36000,50,15.83,0.128,UK
ID_003103,Gold,57,F,5,Graduate,Unknown,Less than $40K,Gold,31,4,0,1,7500,7554,2445,447.73,30884,147,28.61,0.197,UK
ID_003104,Standard,66,F,5,High School,Unknown,$60K - $80K,Gold,51,5,1,3,25000,3819,10193,-977.19,15790,106,94.8,0.334,USA
ID_003105,Standard,38,F,1,Post-Graduate,Unknown,$60K - $80K,Platinum,18,1,1,9,5000,8647,2621,3312.82,49827,54,-25.47,0.205,UK
ID_003106,Premium,74,M,5,Uneducated,Single,$120K+,Gold,47,1,3,2,5000,8991,9498,4105.05,32941,43,-21.17,0.544,USA
ID_003107,Standard,40,M,4,Post-Graduate,Married,$80K - $120K,Gold,30,1,0,6,1000,8333,13354,4277.21,19507,65,114.34,0.163,UK
ID_003108,Platinum,37,F,2,Graduate,Unknown,$120K+,Platinum,18,4,5,3,7500,5537,9797,4401.19,6255,82,-47.43,0.874,USA
ID_003109,Premium,28,F,1,Unknown,Unknown,$40K - $60K,Gold,52,5,2,3,3000,1220,5053,1421.78,40263,164,-42.49,0.859,Canada
ID_003110,Standard,74,F,5,High School,Married,$60K - $80K,Gold,57,4,2,0,3000,8474,19427,2357.04,17527,156,65.12,0.477,USA
ID_003111,Premium,74,F,2,Post-Graduate,Divorced,$80K - $120K,Blue,25,3,4,9,15000,4180,17770,3066.5,21366,156,142.59,0.552,Canada
ID_003112,Gold,51,M,1,Uneducated,Unknown,$40K - $60K,Gold,49,2,5,2,10000,6520,3445,4487.84,11929,168,136.55,0.261,UK
ID_003113,Standard,27,M,4,Uneducated,Unknown,$40K - $60K,Platinum,37,4,2,4,10000,4684,5488,3778.69,2076,139,38.2,0.698,UK
ID_003114,Platinum,27,M,2,Uneducated,Unknown,$120K+,Blue,25,3,0,4,5000,6744,16122,1934.52,34049,89,109.83,0.613,Canada
ID_003115,Standard,60,M,4,High School,Unknown,$40K - $60K,Platinum,30,4,3,3,15000,9001,4843,2058.31,6679,172,89.3,0.918,UK
ID_003116,Premium,77,M,2,Uneducated,Married,Less than $40K,Blue,30,1,0,6,7500,1855,1051,1017.86,34577,178,110.72,0.036,USA
ID_003117,Premium,23,M,0,Uneducated,Married,Less than $40K,Platinum,36,2,0,9,15000,3819,6015,-930.04,46880,138,-1.46,0.492,Canada
ID_003118,Standard,53,F,0,Post-Graduate,Married,Less than $40K,Silver,11,2,2,9,3000,5679,7515,-133.75,23277,82,15.32,0.612,Canada
ID_003119,Platinum,41,F,2,High School,Divorced,$40K - $60K,Blue,48,3,1,3,25000,9232,17118,989.85,23252,194,105.38,0.581,UK
ID_003120,Platinum,29,M,2,Unknown,Unknown,$60K - $80K,Blue,39,4,4,6,2000,3342,13698,2635.41,38741,184,4.68,0.818,Canada
ID_003121,Platinum,60,M,4,Unknown,Divorced,$80K - $120K,Blue,27,4,2,5,3000,537,3002,3284.2,20896,164,101.58,0.538,UK
ID_003122,Premium,72,M,5,Uneducated,Divorced,Less than $40K,Platinum,16,4,2,5,7500,6242,15336,4346.11,12704,107,100.55,0.027,USA
ID_003123,Standard,40,F,3,Graduate,Married,Less than $40K,Silver,38,3,2,4,5000,9355,6327,2327.1,41639,41,102.9,0.992,USA
ID_003124,Gold,44,F,2,High School,Unknown,Less than $40K,Blue,32,4,4,7,2000,507,7470,1364.84,22717,127,37.3,0.792,Canada
ID_003125,Premium,75,F,1,Graduate,Unknown,$120K+,Silver,29,2,3,8,3000,1993,6773,3148.41,7949,150,-11.47,0.086,USA
ID_003126,Platinum,74,F,1,High School,Divorced,$120K+,Gold,52,2,5,8,10000,7112,2547,1351.17,5401,189,-30.88,0.951,Canada
ID_003127,Standard,62,M,1,High School,Single,Less than $40K,Blue,10,5,2,5,1000,1889,6310,-349.13,39578,172,-11.19,0.64,Canada
ID_003128,Platinum,54,F,0,Post-Graduate,Single,Less than $40K,Gold,30,4,3,4,1000,7380,13435,-975.32,7177,118,48.16,0.392,USA
ID_003129,Gold,23,M,5,Uneducated,Unknown,$120K+,Blue,11,4,3,0,15000,7520,11077,3250.37,35684,160,2.21,0.208,USA
ID_003130,Platinum,18,F,4,Post-Graduate,Unknown,$80K - $120K,Silver,15,2,0,2,25000,9132,18759,4394.57,30278,136,121.74,0.836,Canada
ID_003131,Platinum,23,F,5,Graduate,Divorced,$60K - $80K,Gold,44,2,1,7,25000,702,15467,3068.47,720,162,96.66,0.101,UK
ID_003132,Gold,67,F,0,Graduate,Divorced,$80K - $120K,Platinum,23,1,4,0,25000,9755,10722,-834.67,43050,162,98.13,0.687,UK
ID_003133,Standard,39,F,5,Unknown,Married,$60K - $80K,Blue,48,1,1,0,5000,3879,3378,316.35,45536,106,9.21,0.562,USA
ID_003134,Premium,58,M,5,Post-Graduate,Divorced,$40K - $60K,Blue,23,5,3,7,25000,7025,3810,4678.21,22781,84,44.01,0.861,UK
ID_003135,Standard,41,M,1,Post-Graduate,Divorced,$40K - $60K,Silver,50,2,3,6,15000,5725,1306,3258.18,49039,46,76.83,0.382,Canada
ID_003136,Gold,42,M,2,Post-Graduate,Single,$80K - $120K,Platinum,7,5,4,1,2000,1289,16383,3424.76,17006,63,38.87,0.138,UK
ID_003137,Platinum,78,M,1,Unknown,Single,$120K+,Blue,14,4,1,5,1000,1931,12127,3837.95,24156,180,108.91,0.162,USA
ID_003138,Standard,32,M,5,Post-Graduate,Single,Less than $40K,Gold,9,4,0,8,15000,2535,10894,4475.52,46385,24,68.18,0.617,UK
ID_003139,Premium,43,M,2,Post-Graduate,Single,$40K - $60K,Platinum,54,2,1,7,1000,3584,10695,1635.22,19278,166,69.5,0.426,Canada
ID_003140,Gold,25,M,4,Post-Graduate,Divorced,$120K+,Platinum,28,3,2,5,3000,1096,18342,1580.85,14269,7,-38.49,0.392,USA
ID_003141,Standard,68,F,3,Post-Graduate,Unknown,$120K+,Silver,6,5,1,1,15000,9427,5341,-861.43,16127,53,108.87,0.818,USA
ID_003142,Premium,41,M,2,Graduate,Single,$60K - $80K,Gold,43,3,3,2,7500,3665,2391,4622.94,5211,124,-25.28,0.163,UK
ID_003143,Gold,65,F,0,Uneducated,Married,$40K - $60K,Gold,45,4,4,2,15000,6876,11265,-216.93,1203,10,-9.9,0.799,Canada
ID_003144,Premium,55,M,1,Graduate,Married,$80K - $120K,Blue,22,5,2,8,15000,1904,18414,1704.01,27537,166,-26.38,0.661,Canada
ID_003145,Gold,78,F,1,Post-Graduate,Divorced,$120K+,Blue,18,4,3,8,3000,395,18463,2600.26,16263,170,117.08,0.94,Canada
ID_003146,Platinum,23,M,5,High School,Married,$80K - $120K,Platinum,44,1,1,4,15000,5687,17657,4962.31,35464,181,126.87,0.627,UK
ID_003147,Standard,71,F,5,High School,Single,$80K - $120K,Platinum,38,2,4,4,3000,8036,16815,1395.7,24762,83,145.48,0.338,UK
ID_003148,Premium,52,M,5,Unknown,Unknown,$40K - $60K,Silver,22,1,2,7,5000,2982,14844,3012.27,21701,6,-16.88,0.176,UK
ID_003149,Gold,59,M,5,Graduate,Unknown,$80K - $120K,Platinum,9,5,1,2,3000,7607,8284,4716.08,4193,177,120.02,0.018,UK
ID_003150,Premium,18,M,1,Unknown,Single,$80K - $120K,Silver,18,1,2,8,15000,1335,11437,2428.85,35089,86,66.36,0.922,UK
ID_003151,Premium,77,M,2,Unknown,Married,Less than $40K,Silver,57,5,0,4,15000,8095,6956,2206.06,14322,185,130.46,0.475,UK
ID_003152,Standard,63,F,4,High School,Divorced,$80K - $120K,Gold,21,3,0,8,10000,9760,17519,2438.22,15816,43,8.47,0.005,USA
ID_003153,Platinum,53,M,2,Graduate,Unknown,Less than $40K,Gold,15,2,4,9,15000,5015,19676,3907.18,20620,28,5.45,0.92,Canada
ID_003154,Premium,75,M,0,Uneducated,Single,$40K - $60K,Platinum,9,3,0,8,15000,9405,11531,-744.57,31783,86,111.09,0.992,Canada
ID_003155,Gold,29,F,1,Graduate,Single,$80K - $120K,Platinum,42,4,3,3,2000,5593,15990,3560.67,25668,191,-0.46,0.961,Canada
ID_003156,Gold,55,M,2,Unknown,Married,$120K+,Gold,58,2,1,1,2000,3585,16769,33.54,14950,41,-35.52,0.083,UK
ID_003157,Platinum,28,F,1,Post-Graduate,Divorced,$80K - $120K,Platinum,2,1,2,6,7500,5171,12349,3603.46,5987,128,38.11,0.266,Canada
ID_003158,Gold,29,F,0,Unknown,Divorced,Less than $40K,Gold,14,5,2,0,1000,4736,1159,3800.34,1815,126,70.95,0.142,USA
ID_003159,Platinum,59,M,3,Graduate,Married,$120K+,Blue,21,2,5,6,1000,1374,15762,2756.94,27812,48,91.31,0.118,UK
ID_003160,Gold,67,M,3,High School,Single,$40K - $60K,Platinum,43,4,0,0,7500,8571,17589,1634.71,22827,187,-21.73,0.706,UK
ID_003161,Standard,56,F,3,Graduate,Married,$60K - $80K,Silver,45,3,2,4,10000,8284,13256,3394.96,29229,46,52.91,0.302,Canada
ID_003162,Premium,24,M,1,Uneducated,Married,$60K - $80K,Blue,34,4,2,0,7500,8684,18446,-885.66,13355,15,16.66,0.194,USA
ID_003163,Standard,28,F,2,Post-Graduate,Married,Less than $40K,Blue,53,1,1,7,3000,9347,1816,2892.43,36155,96,39.78,0.769,Canada
ID_003164,Premium,53,M,1,Post-Graduate,Single,$40K - $60K,Platinum,7,5,4,0,10000,4963,2239,393.95,43625,175,-30.77,0.815,USA
ID_003165,Premium,69,M,4,Unknown,Unknown,$40K - $60K,Gold,15,5,5,5,25000,942,3467,2962.65,35693,194,98.05,0.865,Canada
ID_003166,Premium,48,F,2,Graduate,Single,$80K - $120K,Silver,39,1,2,0,15000,660,16962,-173.4,6217,160,78.23,0.784,Canada
ID_003167,Standard,50,M,0,High School,Unknown,$60K - $80K,Gold,12,5,0,1,5000,9611,202,77.36,38274,42,56.15,0.622,Canada
ID_003168,Premium,30,M,5,Uneducated,Unknown,$80K - $120K,Platinum,59,2,0,3,1000,9929,1111,1710.81,48144,2,-13.89,0.026,USA
ID_003169,Standard,35,M,3,Unknown,Married,$40K - $60K,Gold,7,2,5,7,1000,7674,18696,2179.68,26994,111,-15.44,0.306,Canada
ID_003170,Platinum,58,F,2,Graduate,Divorced,Less than $40K,Platinum,5,1,4,2,15000,9977,10853,1497.89,41462,2,-9.74,0.766,USA
ID_003171,Gold,75,M,2,High School,Married,Less than $40K,Platinum,47,1,2,7,7500,8136,6763,2666.53,7015,192,107.55,0.246,UK
ID_003172,Gold,73,F,3,Graduate,Single,$120K+,Silver,39,4,2,6,7500,6224,13618,-679.24,21585,7,22.08,0.927,UK
ID_003173,Premium,41,M,0,High School,Divorced,Less than $40K,Platinum,54,5,2,5,1000,7782,1371,159.9,38106,159,24.99,0.903,Canada
ID_003174,Standard,26,F,1,Graduate,Divorced,$60K - $80K,Silver,23,3,4,9,1000,7976,11605,-978.01,48729,82,21.06,0.656,Canada
ID_003175,Gold,48,M,1,Graduate,Single,$120K+,Blue,53,1,0,0,25000,3667,14634,2396.38,41912,187,-24.48,0.878,UK
ID_003176,Standard,72,M,5,Unknown,Single,$60K - $80K,Gold,28,4,2,5,3000,8646,8662,3143.92,32844,19,120.23,0.533,UK
ID_003177,Standard,78,F,2,Graduate,Married,$80K - $120K,Platinum,34,1,5,5,1000,3575,3872,1901.69,20923,76,63.79,0.092,USA
ID_003178,Premium,58,M,3,Graduate,Single,$80K - $120K,Gold,25,1,2,9,25000,3655,6790,1767.36,7887,107,148.97,0.892,Canada
ID_003179,Gold,27,F,4,Unknown,Unknown,Less than $40K,Gold,2,2,5,7,10000,8494,4370,1554.38,5937,61,53.47,0.122,USA
ID_003180,Premium,77,M,0,Unknown,Unknown,$120K+,Silver,51,5,5,5,15000,3275,6958,1015.81,1429,146,87.84,0.816,USA
ID_003181,Premium,19,F,1,Post-Graduate,Divorced,$60K - $80K,Gold,9,1,3,1,15000,3119,8180,2529.72,46799,187,111.98,0.919,UK
ID_003182,Gold,55,M,0,Post-Graduate,Married,$60K - $80K,Gold,34,5,1,9,10000,8655,18495,-963.18,24391,126,113.35,0.475,USA
ID_003183,Gold,32,F,0,Unknown,Married,$40K - $60K,Gold,46,4,4,2,7500,8479,10225,2572.83,42385,108,37.67,0.327,USA
ID_003184,Platinum,20,M,5,Uneducated,Divorced,Less than $40K,Platinum,47,1,1,1,15000,7173,8013,1939.25,33696,70,26.08,0.724,UK
ID_003185,Platinum,60,F,0,High School,Single,$80K - $120K,Gold,56,3,4,2,2000,9559,11800,2753.07,5951,110,-20.45,0.259,UK
ID_003186,Standard,48,F,3,Unknown,Married,$40K - $60K,Blue,32,2,1,0,10000,4971,13532,4126.58,49517,110,103.88,0.061,Canada
ID_003187,Gold,23,M,5,Post-Graduate,Divorced,$80K - $120K,Silver,12,3,3,6,25000,9673,9694,3972.34,364,89,75.19,0.011,USA
ID_003188,Platinum,20,F,3,Graduate,Divorced,$80K - $120K,Blue,19,2,1,4,10000,5852,11940,3842.62,39069,178,-15.9,0.14,UK
ID_003189,Standard,73,F,5,Unknown,Unknown,$60K - $80K,Silver,47,1,2,8,15000,5640,233,1468.93,14846,4,49.34,0.633,UK
ID_003190,Standard,28,M,3,Unknown,Divorced,$80K - $120K,Gold,38,1,1,6,2000,7052,18531,1339.71,47039,57,63.96,0.573,Canada
ID_003191,Standard,32,M,5,Post-Graduate,Single,$120K+,Silver,57,5,1,0,2000,9863,14949,241.22,372,50,123.02,0.588,UK
ID_003192,Platinum,62,M,5,Post-Graduate,Single,$80K - $120K,Platinum,10,2,0,0,10000,3649,7572,-809.92,24361,56,-32.79,0.201,USA
ID_003193,Gold,69,M,2,Uneducated,Single,$120K+,Platinum,10,4,4,1,3000,1769,19304,2030.96,25612,178,-17.64,0.578,UK
ID_003194,Premium,45,M,3,Post-Graduate,Single,$80K - $120K,Blue,35,3,1,6,2000,7171,2606,4848.29,42188,147,56.77,0.57,UK
ID_003195,Standard,27,M,2,Post-Graduate,Divorced,$40K - $60K,Platinum,41,4,5,6,5000,8973,5988,3513.03,16231,88,-40.85,0.97,UK
ID_003196,Platinum,55,F,5,Post-Graduate,Married,$60K - $80K,Gold,55,2,2,8,15000,24,7773,2284.88,44713,157,26.71,0.372,USA
ID_003197,Platinum,64,F,1,Graduate,Divorced,$40K - $60K,Blue,37,4,2,2,25000,9417,16883,788.28,12013,59,-46.85,0.644,Canada
ID_003198,Premium,74,F,5,Unknown,Married,$60K - $80K,Blue,32,2,4,2,5000,6789,12497,-268.86,46948,83,1.5,0.823,Canada
ID_003199,Premium,67,M,1,Unknown,Married,$40K - $60K,Blue,56,5,3,7,3000,1796,18865,582.79,20942,143,-17.73,0.411,USA
ID_003200,Platinum,67,M,1,Post-Graduate,Married,Less than $40K,Platinum,54,5,4,5,2000,5012,3710,2205.48,158,171,7.19,0.262,Canada
ID_003201,Gold,24,F,1,Uneducated,Unknown,$80K - $120K,Silver,7,4,2,2,7500,2966,13803,2744.36,6743,25,103.43,0.829,UK
ID_003202,Premium,32,F,1,Post-Graduate,Single,$80K - $120K,Platinum,51,4,3,7,3000,6180,13872,1195.59,6081,1,19.46,0.368,Canada
ID_003203,Platinum,35,M,3,Uneducated,Unknown,Less than $40K,Blue,10,2,3,2,10000,3154,12552,-370.55,10950,90,128.54,0.892,USA
ID_003204,Premium,35,F,4,Unknown,Divorced,Less than $40K,Silver,43,5,0,5,15000,9392,19477,577.58,33648,57,5.38,0.935,USA
ID_003205,Gold,69,M,3,Uneducated,Unknown,$120K+,Blue,38,4,5,0,10000,7379,8245,542.15,36212,36,-24.33,0.24,USA
ID_003206,Standard,58,M,4,Uneducated,Married,$40K - $60K,Blue,27,2,1,3,10000,7817,41,2210.67,19557,4,-37.99,0.771,Canada
ID_003207,Premium,41,F,3,High School,Divorced,$80K - $120K,Silver,32,2,5,5,1000,6035,3249,-380.09,5127,61,148.41,0.261,UK
ID_003208,Gold,19,M,1,Uneducated,Single,$120K+,Silver,51,4,5,4,15000,943,16580,729.24,30644,27,-30.79,0.365,Canada
ID_003209,Platinum,57,M,0,Uneducated,Married,$80K - $120K,Blue,7,3,0,3,15000,8782,14130,1061.59,15389,181,22.3,0.885,UK
ID_003210,Premium,37,M,5,Graduate,Single,Less than $40K,Blue,48,1,1,9,3000,6239,5742,2163.36,6520,173,119.42,0.299,UK
ID_003211,Premium,51,M,4,Unknown,Unknown,$120K+,Platinum,26,2,0,0,5000,9354,6096,792.34,10194,21,-4.65,0.167,USA
ID_003212,Platinum,60,F,0,Post-Graduate,Single,$120K+,Platinum,22,5,3,3,15000,7411,17387,-100.91,11812,12,-37.04,0.217,USA
ID_003213,Standard,43,M,1,High School,Divorced,$120K+,Platinum,58,1,1,0,25000,4316,4646,-847.15,22099,121,58.33,0.547,UK
ID_003214,Platinum,24,M,4,Uneducated,Married,$40K - $60K,Gold,12,2,2,9,25000,8679,13590,38.11,21548,43,-43.01,0.569,UK
ID_003215,Premium,55,F,0,Graduate,Single,$120K+,Blue,24,3,3,3,10000,294,5688,3948.43,8811,65,93.92,0.959,Canada
ID_003216,Platinum,47,M,3,Graduate,Unknown,$80K - $120K,Platinum,56,1,4,2,25000,8576,3113,1101.67,36620,146,70.06,0.132,Canada
ID_003217,Gold,59,M,1,Post-Graduate,Divorced,$40K - $60K,Blue,54,5,3,6,15000,4671,876,2233.88,14197,195,-3.66,0.971,Canada
ID_003218,Platinum,22,F,3,Post-Graduate,Married,$80K - $120K,Gold,50,1,2,5,7500,558,12049,1940.14,23997,115,48.25,0.945,UK
ID_003219,Premium,28,F,3,Unknown,Unknown,$120K+,Platinum,46,4,0,5,15000,4066,19505,657.62,5746,193,-48.67,0.554,Canada
ID_003220,Platinum,18,M,1,Uneducated,Married,$120K+,Platinum,58,2,1,9,2000,6219,601,4060.84,30343,27,58.4,0.389,USA
ID_003221,Standard,51,M,4,Graduate,Single,$80K - $120K,Blue,29,4,0,2,10000,8658,3663,4631.8,26335,195,104.99,0.232,USA
ID_003222,Platinum,73,F,5,High School,Unknown,$60K - $80K,Blue,32,3,5,5,5000,4085,16173,274.32,34095,40,-38.33,0.815,UK
ID_003223,Standard,18,M,2,Unknown,Unknown,$120K+,Silver,16,1,0,2,2000,4969,11013,3844.57,37645,103,-4.9,0.871,USA
ID_003224,Gold,36,M,2,Uneducated,Single,$120K+,Silver,26,4,1,6,10000,4049,5445,3534.74,22228,11,74.73,0.952,Canada
ID_003225,Standard,19,M,5,Post-Graduate,Unknown,$40K - $60K,Platinum,6,3,0,1,25000,7794,6028,4029.63,10275,70,-40.4,0.909,USA
ID_003226,Platinum,38,F,1,Uneducated,Unknown,$80K - $120K,Silver,1,4,5,8,25000,4498,1445,1453.19,3796,30,113.07,0.873,Canada
ID_003227,Premium,37,M,2,Post-Graduate,Unknown,$120K+,Platinum,13,5,2,9,2000,8279,3167,3117.59,27450,157,14.89,0.831,Canada
ID_003228,Standard,78,F,5,Uneducated,Single,$80K - $120K,Blue,38,4,5,1,3000,2369,18847,140.08,25797,43,-7.8,0.71,Canada
ID_003229,Gold,40,F,0,High School,Single,$40K - $60K,Silver,6,2,4,0,3000,7743,1667,4808.72,15535,178,120.35,0.247,UK
ID_003230,Standard,38,F,5,Unknown,Married,$80K - $120K,Platinum,38,4,1,3,5000,5983,13494,3336.17,49437,35,80.86,0.214,UK
ID_003231,Standard,41,F,4,Post-Graduate,Single,$80K - $120K,Blue,12,4,0,7,2000,4476,6962,-540.88,9627,16,129.76,0.122,UK
ID_003232,Standard,21,M,5,High School,Unknown,$40K - $60K,Platinum,9,4,1,6,10000,7101,7422,4267.95,7780,186,28.13,0.164,Canada
ID_003233,Gold,29,F,3,Graduate,Single,$120K+,Gold,20,4,5,5,3000,2996,18715,4754.45,42408,53,145.97,0.47,UK
ID_003234,Platinum,39,M,3,High School,Unknown,$80K - $120K,Silver,59,4,0,9,5000,8988,11004,1001.87,11083,177,141.0,0.358,USA
ID_003235,Standard,37,F,1,High School,Unknown,$60K - $80K,Gold,39,1,2,6,10000,9286,10629,2233.39,27705,117,63.99,0.701,Canada
ID_003236,Standard,35,F,3,High School,Unknown,$120K+,Blue,27,1,3,3,2000,4866,9987,4951.55,47144,67,95.52,0.183,USA
ID_003237,Premium,18,M,0,Post-Graduate,Single,$40K - $60K,Platinum,3,5,4,7,1000,6665,6399,1705.68,6666,185,24.46,0.539,USA
ID_003238,Gold,47,F,5,Graduate,Unknown,Less than $40K,Platinum,24,1,4,3,1000,7335,10119,2994.36,44293,79,-38.39,0.732,USA
ID_003239,Standard,79,F,0,Unknown,Married,$60K - $80K,Blue,15,3,1,9,5000,2676,12092,1714.71,26202,71,15.99,0.294,Canada
ID_003240,Gold,50,M,1,High School,Divorced,$120K+,Gold,34,2,4,7,1000,2908,19771,-546.02,12616,184,1.43,0.53,Canada
ID_003241,Standard,41,F,3,Post-Graduate,Divorced,$40K - $60K,Platinum,50,4,0,4,7500,2988,11221,2057.4,6911,143,-23.11,0.067,UK
ID_003242,Platinum,31,F,2,Post-Graduate,Married,$60K - $80K,Gold,32,4,5,8,10000,3666,17853,3960.53,27879,163,47.06,0.962,Canada
ID_003243,Platinum,53,F,5,Unknown,Divorced,$120K+,Gold,21,4,2,6,10000,8147,15807,-750.89,4422,128,136.77,0.215,Canada
ID_003244,Standard,22,M,2,Uneducated,Married,Less than $40K,Gold,1,5,5,9,5000,485,15149,1645.98,24785,56,126.78,0.848,USA
ID_003245,Platinum,28,F,4,Graduate,Single,$120K+,Silver,33,5,2,9,5000,3210,13314,3933.69,48509,174,6.36,0.568,Canada
ID_003246,Standard,41,M,1,Graduate,Divorced,Less than $40K,Gold,11,3,5,5,25000,6349,19711,1120.58,44545,189,149.95,0.105,UK
ID_003247,Platinum,77,M,4,High School,Married,Less than $40K,Silver,3,4,1,1,2000,9906,7883,4864.41,3185,101,132.09,0.468,USA
ID_003248,Premium,48,M,2,Uneducated,Married,$80K - $120K,Gold,22,5,0,5,10000,7134,4121,1299.13,35274,84,-31.22,0.464,USA
ID_003249,Premium,72,F,2,Graduate,Unknown,$40K - $60K,Gold,10,4,4,0,7500,8068,1720,3698.9,36606,84,-1.49,0.462,UK
ID_003250,Premium,30,F,2,High School,Single,$80K - $120K,Silver,44,1,0,1,15000,8091,591,473.48,20662,42,15.82,0.584,UK
ID_003251,Gold,33,F,4,Uneducated,Married,Less than $40K,Platinum,38,4,4,4,10000,9682,11775,994.27,46021,112,-5.31,0.801,UK
ID_003252,Gold,41,F,1,Post-Graduate,Divorced,$40K - $60K,Platinum,24,3,0,6,5000,7200,3997,3326.21,24460,191,-21.79,0.548,UK
ID_003253,Premium,30,M,5,High School,Unknown,$40K - $60K,Blue,7,3,4,0,25000,2177,5876,-657.78,20651,127,30.32,0.697,Canada
ID_003254,Gold,41,M,5,Uneducated,Unknown,$40K - $60K,Blue,49,5,4,1,10000,5749,6280,-437.32,10937,41,68.18,0.185,UK
ID_003255,Platinum,71,F,0,Unknown,Unknown,$60K - $80K,Platinum,49,4,2,3,15000,4700,18172,600.63,11920,36,102.83,0.536,UK
ID_003256,Standard,43,F,0,Graduate,Single,$120K+,Blue,36,3,3,8,3000,8201,14805,504.73,7848,22,129.42,0.098,UK
ID_003257,Standard,19,M,2,High School,Married,Less than $40K,Platinum,1,1,3,7,25000,3767,681,-603.77,4120,178,24.89,0.86,UK
ID_003258,Standard,33,F,1,Post-Graduate,Single,$40K - $60K,Blue,1,5,5,9,25000,1422,1615,4831.27,23876,191,76.45,0.736,Canada
ID_003259,Premium,55,F,1,High School,Married,$60K - $80K,Platinum,26,1,1,8,5000,8917,16787,761.15,4749,28,45.16,0.382,UK
ID_003260,Gold,63,F,3,Graduate,Unknown,$60K - $80K,Silver,17,3,5,3,15000,9685,8268,3335.15,28956,195,89.46,0.176,USA
ID_003261,Platinum,18,F,3,Graduate,Divorced,Less than $40K,Blue,11,5,3,6,25000,2708,18110,1358.21,30899,123,96.39,0.692,USA
ID_003262,Platinum,66,F,4,Uneducated,Divorced,$80K - $120K,Silver,3,4,1,2,25000,9630,2832,4945.76,9501,125,-46.4,0.533,UK
ID_003263,Premium,28,F,3,Post-Graduate,Single,$60K - $80K,Silver,10,2,2,7,7500,1724,12148,-157.82,30731,107,88.69,0.62,UK
ID_003264,Platinum,68,M,5,Uneducated,Unknown,Less than $40K,Silver,2,4,1,6,10000,5247,19092,1245.85,41690,52,-40.06,0.693,USA
ID_003265,Platinum,52,M,5,Post-Graduate,Married,$60K - $80K,Silver,32,4,3,7,5000,1505,19798,1590.23,28894,184,-4.68,0.978,UK
ID_003266,Platinum,60,M,4,High School,Single,Less than $40K,Silver,16,1,4,8,1000,6412,19087,3303.88,49774,178,8.12,0.921,UK
ID_003267,Platinum,46,M,0,High School,Unknown,$40K - $60K,Gold,48,4,1,5,7500,4519,9084,1976.04,12764,162,70.6,0.387,USA
ID_003268,Gold,54,F,2,Uneducated,Single,$80K - $120K,Silver,59,2,3,3,3000,3598,13834,3501.88,15834,103,3.13,0.272,USA
ID_003269,Platinum,34,F,1,Unknown,Divorced,$60K - $80K,Blue,26,5,3,2,15000,6366,5561,4047.38,34428,36,45.57,0.16,Canada
ID_003270,Standard,75,M,0,Graduate,Unknown,$60K - $80K,Silver,40,5,4,2,7500,425,19454,735.29,20932,120,69.69,0.068,USA
